WP_010994197.1	WP_011243497.1	66.764	683	0.0	897
WP_010994197.1	WP_011243497.1	37.530	413	8.57e-55	200
WP_010994197.1	WP_011243497.1	31.865	386	1.25e-41	160
WP_010994197.1	WP_011243497.1	40.690	145	2.54e-25	108
WP_010994198.1	WP_011243498.1	81.250	160	8.28e-99	278
WP_010994199.1	WP_011243499.1	88.750	160	5.24e-104	291
WP_010994200.1	WP_011243500.1	76.923	65	4.46e-34	107
WP_010994202.1	WP_011377950.1	53.147	143	1.88e-50	155
WP_010994208.1	WP_011378498.1	34.141	495	9.33e-75	239
WP_010994209.1	WP_011244218.1	42.263	433	6.24e-93	286
WP_010994211.1	WP_011242838.1	41.667	324	4.22e-59	189
WP_010994212.1	WP_011242837.1	34.356	489	1.87e-81	256
WP_010994213.1	WP_011378214.1	55.455	440	3.43e-163	464
WP_010994215.1	WP_011244303.1	53.509	342	2.91e-130	373
WP_010994216.1	WP_011377515.1	25.993	277	2.55e-14	68.2
WP_010994220.1	WP_011244650.1	64.815	54	9.31e-24	81.3
WP_010994221.1	WP_011378170.1	74.219	128	6.79e-67	194
WP_010994222.1	WP_011244652.1	65.891	129	3.24e-61	181
WP_010994225.1	WP_234701761.1	34.014	147	5.34e-17	72.8
WP_010994226.1	WP_407830101.1	59.426	801	0.0	858
WP_010994228.1	WP_011244573.1	85.271	387	0.0	675
WP_010994231.1	WP_071818121.1	28.415	183	2.95e-06	45.4
WP_010994235.1	WP_011242520.1	65.549	328	5.52e-162	452
WP_010994238.1	WP_011378191.1	34.766	256	4.72e-33	118
WP_010994239.1	WP_011243469.1	51.667	60	1.39e-15	60.8
WP_010994240.1	WP_011243470.1	78.947	114	1.62e-62	184
WP_010994242.1	WP_011243254.1	45.133	113	1.62e-30	102
WP_010994244.1	WP_011377853.1	55.000	180	9.39e-68	201
WP_010994245.1	WP_011244194.1	39.891	183	2.75e-50	157
WP_010994246.1	WP_011242788.1	62.869	237	1.62e-101	291
WP_010994247.1	WP_039755809.1	46.842	190	2.66e-58	181
WP_010994249.1	WP_011378021.1	47.321	224	1.54e-62	191
WP_010994250.1	WP_011244067.1	59.690	258	3.21e-103	297
WP_010994251.1	WP_011378307.1	36.000	100	2.73e-07	47.8
WP_010994252.1	WP_011377792.1	33.553	456	9.31e-69	229
WP_010994254.1	WP_011243401.1	43.779	217	8.61e-60	189
WP_010994257.1	WP_011244451.1	76.562	128	4.12e-76	218
WP_010994259.1	WP_011377491.1	61.905	357	1.66e-165	465
WP_010994263.1	WP_011243525.1	39.600	250	1.01e-58	184
WP_010994265.1	WP_011377525.1	58.120	117	2.42e-50	152
WP_010994268.1	WP_011378424.1	62.192	447	7.27e-156	447
WP_010994269.1	WP_011378425.1	54.187	203	3.22e-67	219
WP_010994269.1	WP_011378425.1	50.000	118	5.46e-29	114
WP_010994270.1	WP_011378425.1	52.381	189	5.74e-58	195
WP_010994270.1	WP_011378425.1	49.153	118	3.61e-28	112
WP_010994271.1	WP_407830092.1	60.465	258	3.84e-114	327
WP_010994273.1	WP_011378426.1	68.323	322	1.66e-164	457
WP_010994280.1	WP_011244527.1	22.567	483	1.49e-17	83.2
WP_010994282.1	WP_173282518.1	58.824	85	1.61e-34	110
WP_010994283.1	WP_011377908.1	58.101	179	7.21e-69	204
WP_010994284.1	WP_011378415.1	53.793	145	1.97e-51	159
WP_010994285.1	WP_173282512.1	76.316	38	9.31e-18	64.7
WP_010994286.1	WP_011242614.1	62.805	164	4.43e-67	198
WP_010994287.1	WP_011242613.1	71.387	346	9.76e-174	483
WP_010994288.1	WP_011243074.1	50.993	302	2.89e-98	288
WP_010994290.1	WP_039755814.1	59.016	183	5.60e-81	234
WP_010994292.1	WP_011378223.1	50.709	282	3.75e-82	246
WP_010994293.1	WP_011378224.1	51.295	193	1.45e-65	196
WP_010994294.1	WP_011377594.1	30.980	255	1.66e-23	96.7
WP_010994295.1	WP_011244168.1	58.333	144	1.11e-59	179
WP_010994297.1	WP_011377462.1	59.375	320	5.16e-117	337
WP_010994298.1	WP_011377463.1	68.803	468	0.0	618
WP_010994299.1	WP_011377464.1	82.569	327	0.0	565
WP_010994303.1	WP_011378138.1	74.852	338	0.0	530
WP_010994305.1	WP_039755450.1	81.281	406	0.0	692
WP_010994306.1	WP_011377437.1	92.241	232	8.16e-162	444
WP_010994307.1	WP_011243253.1	43.732	343	1.10e-90	271
WP_010994312.1	WP_011243149.1	35.385	195	3.29e-35	122
WP_010994313.1	WP_011243148.1	84.918	305	0.0	521
WP_010994314.1	WP_011243146.1	70.968	31	6.93e-12	48.9
WP_010994315.1	WP_011243145.1	85.516	504	0.0	878
WP_010994317.1	WP_011243030.1	49.799	498	1.17e-179	513
WP_010994318.1	WP_011243029.1	60.117	341	2.19e-113	329
WP_010994319.1	WP_011378354.1	52.265	287	1.33e-98	287
WP_010994323.1	WP_011242644.1	81.609	87	2.68e-47	142
WP_010994324.1	WP_011377922.1	63.710	124	2.49e-38	122
WP_010994329.1	WP_011243252.1	81.714	350	0.0	584
WP_010994331.1	WP_011377535.1	53.543	381	2.75e-124	361
WP_010994336.1	WP_011242870.1	23.167	341	7.84e-13	65.5
WP_010994337.1	WP_011243256.1	32.683	205	1.74e-15	73.6
WP_010994338.1	WP_011243878.1	54.464	112	5.07e-39	123
WP_010994341.1	WP_011244227.1	46.729	107	5.64e-22	80.9
WP_010994342.1	WP_011243901.1	46.840	807	0.0	630
WP_010994346.1	WP_011243730.1	26.630	184	1.40e-06	47.4
WP_010994348.1	WP_011242657.1	37.500	80	7.29e-16	62.4
WP_010994349.1	WP_011242656.1	41.772	79	9.76e-17	66.6
WP_010994351.1	WP_173282550.1	66.824	425	0.0	557
WP_010994354.1	WP_011378200.1	50.341	586	0.0	617
WP_010994355.1	WP_011378199.1	61.101	563	0.0	747
WP_010994357.1	WP_231621357.1	60.547	256	4.26e-108	310
WP_010994358.1	WP_011243474.1	33.568	426	4.27e-67	216
WP_010994359.1	WP_011378205.1	36.337	344	8.23e-51	187
WP_010994363.1	WP_011242507.1	46.988	166	1.42e-45	144
WP_010994364.1	WP_231621306.1	42.382	361	1.39e-96	295
WP_010994366.1	WP_407830099.1	29.769	477	9.49e-67	223
WP_010994368.1	WP_011377478.1	62.595	262	1.89e-115	328
WP_010994369.1	WP_231621311.1	32.239	335	8.22e-33	128
WP_010994377.1	WP_011378420.1	54.589	414	5.88e-153	436
WP_010994378.1	WP_011244063.1	52.863	227	1.45e-82	242
WP_010994382.1	WP_011242566.1	39.296	341	1.19e-65	221
WP_010994386.1	WP_011243028.1	34.356	326	8.78e-57	185
WP_010994387.1	WP_011377412.1	44.275	131	1.08e-32	110
WP_010994389.1	WP_011377721.1	61.324	287	4.63e-129	365
WP_010994390.1	WP_011243072.1	66.667	309	3.88e-140	394
WP_010994391.1	WP_011243073.1	55.797	138	2.18e-42	135
WP_010994395.1	WP_039755983.1	79.916	239	1.37e-126	355
WP_010994396.1	WP_011377890.1	46.794	577	1.25e-180	534
WP_010994398.1	WP_011243223.1	50.000	164	2.01e-51	158
WP_010994399.1	WP_011377647.1	76.862	376	0.0	613
WP_010994400.1	WP_011242524.1	80.914	372	0.0	616
WP_010994401.1	WP_011242523.1	82.723	191	3.26e-122	340
WP_010994402.1	WP_011377996.1	66.337	202	6.08e-83	241
WP_010994403.1	WP_011242521.1	90.000	100	6.90e-58	170
WP_010994404.1	WP_011244539.1	62.418	306	2.85e-145	407
WP_010994408.1	WP_011377882.1	28.070	285	1.97e-41	145
WP_010994409.1	WP_011242719.1	85.207	169	1.78e-105	298
WP_010994410.1	WP_011242720.1	68.654	520	0.0	753
WP_010994411.1	WP_039755741.1	28.289	152	9.94e-06	41.6
WP_010994412.1	WP_011378388.1	26.816	179	7.13e-06	42.7
WP_010994414.1	WP_011377907.1	69.439	481	0.0	592
WP_010994415.1	WP_011242416.1	64.653	331	2.33e-150	423
WP_010994416.1	WP_011242415.1	68.196	327	1.11e-168	469
WP_010994417.1	WP_011242414.1	62.199	291	2.41e-122	348
WP_010994418.1	WP_011242413.1	70.000	210	4.87e-110	311
WP_010994419.1	WP_011243028.1	27.707	314	1.54e-22	93.2
WP_010994429.1	WP_011244021.1	44.592	601	4.40e-134	402
WP_010994430.1	WP_011244081.1	28.571	168	7.66e-26	96.3
WP_010994431.1	WP_011244565.1	57.895	228	2.50e-91	265
WP_010994435.1	WP_011242773.1	47.445	137	7.07e-41	129
WP_010994436.1	WP_039755617.1	67.901	162	1.78e-78	227
WP_010994438.1	WP_011243359.1	40.769	260	8.77e-66	203
WP_010994441.1	WP_011378206.1	38.793	116	8.82e-23	84.0
WP_010994442.1	WP_011378337.1	35.526	152	4.79e-18	73.6
WP_010994443.1	WP_011243741.1	61.894	433	0.0	550
WP_010994445.1	WP_011243428.1	51.613	248	5.94e-88	258
WP_010994447.1	WP_231621354.1	54.783	115	1.63e-43	137
WP_010994449.1	WP_011243424.1	65.217	46	8.49e-09	42.7
WP_010994451.1	WP_231621325.1	33.503	197	1.12e-07	50.4
WP_010994452.1	WP_231621325.1	34.574	188	1.53e-09	56.6
WP_010994453.1	WP_011377822.1	29.358	654	2.73e-24	107
WP_010994454.1	WP_234701778.1	56.627	249	1.57e-98	285
WP_010994455.1	WP_011244135.1	73.284	670	0.0	932
WP_010994457.1	WP_011244751.1	31.000	200	1.51e-21	86.3
WP_010994463.1	WP_011244014.1	48.667	150	3.14e-44	139
WP_010994464.1	WP_011243553.1	26.692	266	2.02e-17	76.3
WP_010994465.1	WP_011377433.1	32.961	179	5.65e-20	81.3
WP_010994472.1	WP_011242621.1	39.011	182	3.87e-35	121
WP_010994473.1	WP_011244140.1	46.122	245	5.48e-72	217
WP_010994474.1	WP_011244141.1	52.342	363	1.53e-94	284
WP_010994475.1	WP_011378383.1	68.966	29	8.89e-07	40.4
WP_010994478.1	WP_011377405.1	50.794	378	1.54e-138	398
WP_010994484.1	WP_011378007.1	72.130	1202	0.0	1784
WP_010994485.1	WP_011243636.1	55.362	345	2.76e-143	405
WP_010994488.1	WP_011242435.1	52.586	580	0.0	585
WP_010994492.1	WP_011378388.1	52.234	291	2.37e-97	285
WP_010994493.1	WP_011242449.1	54.902	102	1.09e-34	111
WP_010994494.1	WP_011243539.1	77.143	105	5.35e-57	169
WP_010994495.1	WP_011242937.1	48.864	88	3.31e-27	91.7
WP_010994496.1	WP_011244715.1	67.045	264	9.13e-128	362
WP_010994497.1	WP_011378140.1	66.288	264	1.58e-112	323
WP_010994498.1	WP_011378139.1	57.429	350	1.15e-140	400
WP_010994499.1	WP_011243235.1	28.707	317	3.45e-23	102
WP_010994503.1	WP_011244222.1	48.047	256	5.54e-84	248
WP_010994504.1	WP_011377825.1	70.392	510	0.0	739
WP_010994505.1	WP_011377824.1	66.197	142	1.09e-63	187
WP_010994506.1	WP_011378386.1	53.605	638	0.0	637
WP_010994509.1	WP_011378212.1	46.957	115	1.04e-26	92.0
WP_010994510.1	WP_011244567.1	46.316	95	2.78e-30	100
WP_010994511.1	WP_011378530.1	79.188	591	0.0	992
WP_010994525.1	WP_011244725.1	38.060	134	2.54e-28	98.6
WP_010994526.1	WP_011244094.1	29.944	177	1.22e-19	79.0
WP_010994528.1	WP_011243157.1	30.808	198	4.49e-21	85.5
WP_010994530.1	WP_011243235.1	34.694	196	2.02e-20	93.2
WP_010994539.1	WP_011377976.1	28.571	112	2.83e-08	45.1
WP_010994540.1	WP_011377961.1	30.769	325	1.73e-14	73.6
WP_010994540.1	WP_011377961.1	32.353	238	6.22e-06	45.8
WP_010994549.1	WP_011244473.1	28.862	246	6.68e-19	81.3
WP_010994550.1	WP_265575057.1	40.659	364	6.20e-70	221
WP_010994551.1	WP_011244112.1	49.275	207	3.28e-60	184
WP_010994555.1	WP_011243375.1	51.394	251	2.35e-65	200
WP_010994560.1	WP_011244513.1	48.148	270	1.17e-90	268
WP_010994561.1	WP_011243981.1	52.941	204	1.73e-72	215
WP_010994565.1	WP_011378138.1	36.364	209	2.11e-34	123
WP_010994571.1	WP_011378401.1	29.149	470	1.48e-51	179
WP_010994572.1	WP_321167209.1	29.439	428	1.08e-45	160
WP_010994580.1	WP_321167215.1	81.707	82	4.66e-49	147
WP_010994584.1	WP_011378390.1	30.769	260	1.08e-28	109
WP_010994585.1	WP_011378328.1	64.809	341	5.72e-133	380
WP_010994586.1	WP_196794078.1	80.149	403	0.0	685
WP_010994587.1	WP_011243417.1	65.283	265	1.28e-123	349
WP_010994588.1	WP_423218607.1	35.207	338	1.13e-48	162
WP_010994590.1	WP_011377825.1	35.233	386	8.15e-51	182
WP_010994593.1	WP_011243308.1	28.657	335	2.19e-32	122
WP_010994604.1	WP_011378205.1	26.502	283	1.73e-26	111
WP_010994605.1	WP_011244544.1	35.897	156	3.65e-24	94.0
WP_010994609.1	WP_011243628.1	53.509	114	2.13e-34	113
WP_010994612.1	WP_011378107.1	53.118	433	1.13e-156	448
WP_010994614.1	WP_231621311.1	39.181	342	4.45e-68	229
WP_010994615.1	WP_011242455.1	67.111	225	3.65e-109	311
WP_010994616.1	WP_011243521.1	26.887	212	6.92e-14	69.3
WP_010994616.1	WP_011243521.1	33.333	99	5.80e-07	47.8
WP_010994617.1	WP_011378145.1	53.442	857	0.0	843
WP_010994618.1	WP_011244707.1	50.400	125	2.71e-46	143
WP_010994619.1	WP_011377614.1	47.547	265	1.34e-79	239
WP_010994622.1	WP_011243736.1	43.902	410	5.03e-105	313
WP_010994626.1	WP_011243498.1	66.875	160	6.16e-83	238
WP_010994627.1	WP_011377621.1	44.515	474	6.11e-101	306
WP_010994628.1	WP_011243736.1	63.704	405	0.0	526
WP_010994629.1	WP_011378218.1	51.839	571	0.0	555
WP_010994631.1	WP_011244551.1	52.361	233	5.38e-90	261
WP_010994634.1	WP_011377445.1	41.509	159	2.64e-37	123
WP_010994638.1	WP_011244615.1	28.698	1129	6.69e-118	407
WP_010994638.1	WP_011244615.1	22.486	547	3.95e-08	54.7
WP_010994651.1	WP_011242366.1	34.426	244	7.24e-31	111
WP_010994652.1	WP_011378402.1	37.668	223	2.27e-55	176
WP_010994656.1	WP_011243602.1	28.889	225	1.99e-10	56.2
WP_010994657.1	WP_231621323.1	22.727	154	6.98e-10	52.4
WP_010994658.1	WP_049749333.1	35.088	57	3.69e-07	38.9
WP_010994659.1	WP_011244073.1	70.485	454	0.0	647
WP_010994660.1	WP_011378414.1	55.556	306	7.44e-105	304
WP_010994661.1	WP_011244342.1	63.953	86	5.44e-39	121
WP_010994662.1	WP_011244343.1	52.941	221	1.22e-78	232
WP_010994663.1	WP_011378295.1	50.732	205	2.09e-60	183
WP_010994664.1	WP_011378294.1	62.082	269	2.54e-104	300
WP_010994665.1	WP_011377984.1	58.810	891	0.0	1045
WP_010994668.1	WP_011244346.1	54.245	212	3.40e-61	187
WP_010994675.1	WP_011242800.1	24.749	299	2.83e-26	109
WP_010994682.1	WP_011378461.1	35.638	188	7.21e-33	113
WP_010994683.1	WP_011378443.1	29.474	95	8.73e-06	43.9
WP_010994687.1	WP_011244788.1	48.810	168	9.90e-48	151
WP_010994688.1	WP_011378054.1	59.231	260	5.10e-99	287
WP_010994689.1	WP_011244671.1	68.108	185	7.16e-92	263
WP_010994690.1	WP_011244409.1	51.429	70	5.62e-17	64.7
WP_010994691.1	WP_011242816.1	69.583	240	3.24e-133	371
WP_010994692.1	WP_011243258.1	37.736	53	2.02e-08	42.0
WP_010994693.1	WP_011243700.1	49.375	320	1.11e-110	321
WP_010994694.1	WP_011378430.1	26.087	115	7.00e-11	53.1
WP_010994696.1	WP_011378532.1	72.614	241	5.73e-129	362
WP_010994697.1	WP_231621330.1	32.353	408	8.06e-59	192
WP_010994698.1	WP_011242749.1	60.703	313	5.56e-138	389
WP_010994699.1	WP_011242808.1	63.529	170	3.52e-78	227
WP_010994700.1	WP_011242807.1	58.385	161	4.36e-62	185
WP_010994701.1	WP_011377844.1	43.846	260	9.92e-74	223
WP_010994702.1	WP_011242806.1	38.636	264	6.76e-46	151
WP_010994703.1	WP_011378209.1	28.829	111	2.31e-06	42.4
WP_010994704.1	WP_011242808.1	79.070	172	4.22e-101	285
WP_010994705.1	WP_011242807.1	69.939	163	5.56e-79	228
WP_010994706.1	WP_011242810.1	56.897	290	3.45e-118	337
WP_010994707.1	WP_011242809.1	55.000	80	4.72e-25	85.5
WP_010994708.1	WP_011242806.1	54.545	264	1.61e-89	263
WP_010994709.1	WP_011377845.1	45.050	202	5.70e-36	122
WP_010994710.1	WP_011244375.1	50.000	188	1.81e-59	186
WP_010994711.1	WP_011244375.1	43.421	228	1.19e-58	183
WP_010994712.1	WP_011244375.1	47.368	190	7.11e-51	162
WP_010994713.1	WP_011244375.1	41.313	259	1.84e-57	180
WP_010994714.1	WP_011242762.1	35.185	108	1.29e-12	62.0
WP_010994716.1	WP_011243342.1	25.000	404	2.72e-27	112
WP_010994718.1	WP_011243194.1	48.472	229	5.96e-59	206
WP_010994721.1	WP_011244809.1	66.667	192	3.46e-86	249
WP_010994722.1	WP_011378386.1	26.800	250	7.28e-25	103
WP_010994723.1	WP_011378062.1	49.822	281	2.68e-94	290
WP_010994724.1	WP_011377724.1	37.970	266	1.24e-40	147
WP_010994730.1	WP_011244583.1	31.356	118	1.08e-12	57.0
WP_010994731.1	WP_011243138.1	28.000	150	2.55e-10	53.9
WP_010994732.1	WP_011377422.1	30.000	370	1.62e-46	160
WP_010994733.1	WP_011244378.1	25.439	114	1.27e-11	61.2
WP_010994734.1	WP_011377420.1	24.551	334	2.04e-18	86.7
WP_010994735.1	WP_011377441.1	45.550	191	7.15e-54	166
WP_010994738.1	WP_011377420.1	29.630	378	4.68e-35	137
WP_010994740.1	WP_011377561.1	51.807	332	6.94e-115	337
WP_010994743.1	WP_011242547.1	30.000	300	5.87e-40	139
WP_010994745.1	WP_011244273.1	74.627	134	2.49e-73	211
WP_010994746.1	WP_011244274.1	49.451	182	1.91e-59	181
WP_010994751.1	WP_011243329.1	36.458	96	8.26e-21	76.6
WP_010994752.1	WP_011244058.1	58.879	107	1.19e-39	124
WP_010994753.1	WP_011244059.1	62.275	167	3.70e-66	196
WP_010994754.1	WP_011377985.1	65.063	395	2.92e-178	518
WP_010994754.1	WP_011377985.1	80.000	60	1.36e-27	113
WP_010994755.1	WP_011243861.1	59.603	151	7.31e-61	181
WP_010994756.1	WP_011378020.1	61.628	258	7.02e-117	332
WP_010994759.1	WP_011377431.1	35.917	529	1.37e-94	302
WP_010994767.1	WP_011243702.1	45.528	123	2.52e-33	109
WP_010994768.1	WP_011243134.1	64.621	554	0.0	733
WP_010994770.1	WP_011377877.1	60.536	859	0.0	1083
WP_010994771.1	WP_011378181.1	67.568	37	1.33e-13	59.7
WP_010994772.1	WP_011244232.1	25.758	198	6.23e-09	50.1
WP_010994773.1	WP_011244233.1	34.848	66	8.36e-11	49.7
WP_010994774.1	WP_011243386.1	29.570	186	1.00e-17	77.4
WP_010994774.1	WP_011243386.1	25.225	111	6.40e-06	42.7
WP_010994775.1	WP_011377576.1	75.714	630	0.0	1000
WP_010994777.1	WP_011377796.1	43.785	354	1.74e-95	285
WP_010994778.1	WP_011242622.1	54.153	301	6.13e-115	331
WP_010994781.1	WP_011242806.1	36.000	75	9.98e-06	43.1
WP_010994782.1	WP_011242632.1	38.889	72	1.89e-13	60.5
WP_010994783.1	WP_011242624.1	63.688	526	0.0	690
WP_010994784.1	WP_011242625.1	57.399	446	0.0	510
WP_010994785.1	WP_011242626.1	56.000	275	9.83e-98	285
WP_010994786.1	WP_011244786.1	56.970	660	0.0	773
WP_010994787.1	WP_011244787.1	79.615	260	7.26e-158	437
WP_010994788.1	WP_011377931.1	62.173	727	0.0	949
WP_010994790.1	WP_011242921.1	47.619	147	3.90e-49	152
WP_010994792.1	WP_011244680.1	63.636	220	1.26e-98	283
WP_010994793.1	WP_011378281.1	49.451	182	1.56e-61	186
WP_010994794.1	WP_011243689.1	25.843	178	3.52e-11	57.4
WP_010994798.1	WP_011244084.1	29.450	309	1.31e-23	99.0
WP_010994798.1	WP_011244084.1	27.500	120	3.84e-07	48.5
WP_010994799.1	WP_011244684.1	54.916	417	0.0	509
WP_010994800.1	WP_011378157.1	43.478	391	4.10e-102	307
WP_010994802.1	WP_011243784.1	60.674	356	3.12e-132	379
WP_010994805.1	WP_011244205.1	42.647	68	3.93e-12	54.7
WP_010994810.1	WP_011377971.1	32.704	159	2.21e-22	84.7
WP_010994811.1	WP_011377725.1	73.939	825	0.0	1247
WP_010994814.1	WP_011378205.1	34.921	441	8.52e-65	230
WP_010994814.1	WP_011378205.1	39.506	81	2.00e-09	57.4
WP_010994819.1	WP_011378459.1	61.504	226	5.83e-85	248
WP_010994820.1	WP_011243988.1	40.411	146	2.54e-32	111
WP_010994822.1	WP_039755956.1	51.570	223	3.58e-78	232
WP_010994823.1	WP_011243076.1	46.392	194	6.17e-52	162
WP_010994824.1	WP_011244281.1	33.871	62	9.50e-07	41.2
WP_010994828.1	WP_011242756.1	75.852	352	0.0	541
WP_010994829.1	WP_011377865.1	51.701	441	5.29e-152	434
WP_010994830.1	WP_011378378.1	73.077	52	2.94e-26	87.4
WP_010994832.1	WP_011377529.1	45.088	397	4.38e-83	265
WP_010994833.1	WP_011377884.1	73.633	311	0.0	500
WP_010994837.1	WP_011243177.1	29.954	217	6.73e-10	57.4
WP_010994839.1	WP_011243730.1	33.333	93	5.44e-07	48.9
WP_010994853.1	WP_011243681.1	27.338	417	3.93e-42	152
WP_010994859.1	WP_011244255.1	36.567	134	7.00e-25	89.4
WP_010994867.1	WP_011243379.1	42.647	68	6.93e-13	57.4
WP_010994869.1	WP_011243869.1	37.931	783	2.86e-155	468
WP_010994870.1	WP_011243870.1	37.647	85	4.01e-13	55.5
WP_010994871.1	WP_011378438.1	48.087	366	1.05e-120	350
WP_010994873.1	WP_011378195.1	46.154	338	2.12e-90	271
WP_010994874.1	WP_011243867.1	25.225	111	4.30e-09	47.0
WP_010994875.1	WP_011243868.1	44.954	218	4.53e-64	197
WP_010994878.1	WP_011378026.1	52.174	46	6.05e-07	42.7
WP_010994879.1	WP_011243575.1	37.647	85	9.66e-09	51.2
WP_010994879.1	WP_011243575.1	46.032	63	9.06e-07	45.4
WP_010994881.1	WP_011378077.1	35.873	315	4.65e-54	179
WP_010994884.1	WP_011243235.1	31.818	264	1.15e-19	90.9
WP_010994885.1	WP_011243235.1	32.836	268	2.67e-20	92.8
WP_010994888.1	WP_011242776.1	75.299	753	0.0	1226
WP_010994892.1	WP_011243348.1	35.526	76	7.36e-12	57.8
WP_010994893.1	WP_011243349.1	51.429	560	0.0	607
WP_010994898.1	WP_011243279.1	80.716	363	0.0	599
WP_010994900.1	WP_199290539.1	51.145	131	3.72e-37	121
